Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
d3bc52e8-1092-4413-866c-45333bd3af68,easier,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
17972848-9c42-4122-9fea-6e717f188ace,easier and faster information search,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,,,,,,,
8de7401e-d664-4702-9786-587be089c5fa,easier to find and synthesize information,Positive,Faster and easier access to information,Increased efficiency and productivity,,,,,,,
e3698a27-6baa-4690-ab6a-ad831a6df0c6,easier to write essays and applications,Positive,"Improved writing, editing, and communication",,,,,,,,
002f6701-67fc-4a22-9113-7dd2e67bca48,easy completion of complex tasks,Positive,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
7a6426e2-9e57-47c6-bc33-7520d7fdccbc,efficiency,Positive,Increased efficiency and productivity,,,,,,,,
b4d4607e-ef15-41ac-8e76-56b32f4724ab,"enhanced productivity, improved healthcare and increased access to education.",Positive,Enhanced learning and study support,Health and wellness support,Increased efficiency and productivity,,,,,,
53debd14-b94b-424b-b3a0-e86e361b84a3,explanation has been expanded in all areas,Neutral,Faster and easier access to information,,,,,,,,
fb751425-f238-49e5-91a4-35120504e573,"for using ai helping my daily life

",Positive,Convenience in daily life and routine tasks,,,,,,,,
d5dc4fbc-523e-4d50-8883-6244d8094688,formal writing,Neutral,"Improved writing, editing, and communication",,,,,,,,
cdee9ab2-c530-483d-8b86-f6616b4d6bae,get more advice in discreet,Neutral,Personalized recommendations and advice,,,,,,,,
347ab8f0-6c14-44b2-aba2-5471f06ff53f,getting more information and ideas. It became easy to make social media posts,Positive,Content creation and idea generation,Faster and easier access to information,,,,,,,
501126a9-9be2-49c2-8a59-35659f999a2f,"getting resource for work more easier than before
",Positive,Faster and easier access to information,Increased efficiency and productivity,,,,,,,
41d8fed6-6e04-4d09-81b2-0aa461659c91,"got a lot more productive.

",Positive,Increased efficiency and productivity,,,,,,,,
e1773beb-1332-4ad4-9429-f2b6b6948e96,help me facilitate my work and better my answer and provide valuable advice,Positive,Improved decision-making and problem-solving,Increased efficiency and productivity,Personalized recommendations and advice,,,,,,
e51ca8ab-5952-42d0-b613-153b4ba06bb4,help with studies and work,Neutral,Enhanced learning and study support,Increased efficiency and productivity,,,,,,,
a0c4b689-e5da-4bc9-a848-c0fb133e8c26,helpful and aids in my day to day learning in decision making. it prevents me from thinking alot and is also fast,Positive,Convenience in daily life and routine tasks,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,
662d837a-3618-47fa-bb31-d0b665aba25a,i am able to earn money for my living,Positive,Financial and investment assistance,Increased efficiency and productivity,,,,,,,
8b0ff355-a9ec-46fa-abbe-1f35782957ca,i can identify AI-generated content in social media or at work,Positive,Changes in social media and online content,Concerns about misinformation and AI-generated content,,,,,,,
6aef893e-07b3-41a6-9107-74f669d191c4,i get recommendations on shopping styles & my favourites keep appearing more,Positive,Personalized recommendations and advice,,,,,,,,
83cc9234-e8c0-4056-bf49-ec566669aa82,i guess it was just easy and faster to generate ideas for work,Neutral,Content creation and idea generation,Increased efficiency and productivity,,,,,,,
a9b9875f-b4a2-4c4d-9bb0-ad52590b26fd,i have been more dependent on ai for my work,Neutral,Increased efficiency and productivity,,,,,,,,
940ec6ba-d508-411a-b2ba-b48c900d0467,i have stopped complaining of my back pains and also job applications have been made easier just in a click of seconds,Positive,Convenience in daily life and routine tasks,,,,,,,,
e8e36c05-34cf-477e-9743-8b8505ee915f,i know things better ,Neutral,Greater confidence and independence,,,,,,,,
3261106e-be59-4b59-8b5f-cacf738ff2b9,"i think the biggest change i would say is my increase in productivity and brain storming, I can share some idea with AI and look at the pros and cons of it before executing the idea",Positive,Content creation and idea generation,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,
81aa31e7-3e96-4d2a-ac21-948b0614d0f5,im asking anyone anymore just ai,Neutral,Reduced human interaction and increased reliance on AI,,,,,,,,
76a72487-b457-4cab-81c1-55474081384a,improving in making decisions due to AI,Neutral,Improved decision-making and problem-solving,Increased use and normalization of AI in daily life,,,,,,,
3f342291-e393-4c3a-a732-6a3f481b8609,"in the past 1 year Ai has fastened and easened my daily tasks 

",Neutral,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,
62ea0b56-f724-4e7e-a99a-28aece376e88,"increase in income, and obtain capital for business",Neutral,Financial and investment assistance,Increased efficiency and productivity,,,,,,,
11ecb704-9cf3-4288-ad7a-62ef5e906292,increase in speed and efficiency when summarising large amounts of information and drafting documents/communications,Positive,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,,
203a95c2-defc-4fee-af02-161c49e2e9e8,increased accuracy in my work and better planning,Positive,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,,
2828cc7b-9b46-47c1-92e5-2513d4d143f1,"it allows us to reach the detailed information easily. also as a holiday planner, it allows us to save time ",Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Personal organization and time management,,,,,,
b767c90e-0b32-478c-ae04-2ddcd4329e38,"it as really helped with my studies since I am a student with research work, assignments and preparing for exams",Positive,Changes in research and knowledge discovery methods,Enhanced learning and study support,Increased efficiency and productivity,,,,,,
3c940caf-8c08-46e8-8985-cfdf5706f537,it became easy to search answers for my questions without asking and surfing in  google ,Positive,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
032d8482-ce75-4036-867f-a1a0f5c86972,it has been very helpful in resolving work related issues for me.,Positive,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,,
e6da9efe-8278-4325-996b-a1c9255d72cf,it has helped me find reference for my work,Positive,Faster and easier access to information,,,,,,,,
f75bbfc7-e51f-4b7d-9392-bad0478ee112,"it helps me get answer faster
",Positive,Faster and easier access to information,,,,,,,,
959e7db7-3e37-430f-b15d-afd224a3edcd,"it is definatley my hobby lifer, I make apps and projects as my daily hobby and AI has been 90 percent throughot it",Positive,Content creation and idea generation,Professional development and upskilling,,,,,,,
78b9cbb1-1812-4aa0-8045-56776baf76c7,it is easier to know things as AI gives me the exact answer that I need,Positive,Faster and easier access to information,,,,,,,,
015069e5-eda9-45fd-9980-8ea0a251cbd1,it is saving my time and effort,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,Reduced stress and workload,,,,,,
d0d5e4e4-6fbe-450c-81c1-3079e193c861,it made some tasks easier than before,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
50d3bc50-25f0-462f-a6cb-0cb626601ed7,it made work life a bit easier,Positive,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
88f49c8a-668d-45da-8802-b96f76144e18,it really helps a lot when helping my kids with homework,Positive,Enhanced learning and study support,,,,,,,,
802fe291-2e94-449b-85c2-8ffda372a11a,it's easier for me to understand things because AI can gather all the information for me ,Neutral,Faster and easier access to information,Improved decision-making and problem-solving,,,,,,,
