theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
safety and security concerns,0.38357421419355553,"Progress is great, but the primary concern should be protecting people from any potential harm, even indirect. There should be transparency in the work on everything that affects people, their mental health, their well-being, and their interactions. People are the priority, AI should be safe in everything.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",fa17d1f3-5243-471f-9721-dfbbae0a4d5c,b14b4f85,20250625_100630
safety and security concerns,0.3823331373528613,"i think, the only boundary there should be is the confidentially of the information that is being shared.  ",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",41a2b2b8-9898-42d6-a478-32f8d7c0d921,b14b4f85,20250625_100630
safety and security concerns,0.38152480629115015,it just to be canwersation limit to the privicy,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",1ccee0a8-da8b-4158-81af-334ff2251ecf,b14b4f85,20250625_100630
safety and security concerns,0.38013054988576944,"Several key aspects come into play for instance transparancy is crucial users should be aware they're interacting with AI and Data privacy is another significant concern, ensuring sensitive emotional data is protected.
There is also the matter of  dependency how might deep human relationship. ",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",0742489a-cfdd-4078-8d9a-5d242723a54b,b14b4f85,20250625_100630
safety and security concerns,0.37985333362335627,The survey reminded me of the dangers of AI use and how there should be more awareness raised regarding this topic.,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",a8a3dc30-ea35-4589-af62-7eeda3a40b42,b14b4f85,20250625_100630
safety and security concerns,0.37968603825390135,"There maybe data privacy concerns and lack of accuracy in some of tne AI chatbots.

",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,1636b50f-b5cc-469b-b04e-20d5bcb4b5b0,b14b4f85,20250625_100630
safety and security concerns,0.3796432447999285,"There maybe data privacy concerns and lack of accuracy in some of tne AI chatbots.

",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,1636b50f-b5cc-469b-b04e-20d5bcb4b5b0,b14b4f85,20250625_100630
safety and security concerns,0.3796432447999285,"There maybe data privacy concerns and lack of accuracy in some of tne AI chatbots.

",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,1636b50f-b5cc-469b-b04e-20d5bcb4b5b0,b14b4f85,20250625_100630
safety and security concerns,0.3796432447999285,"There maybe data privacy concerns and lack of accuracy in some of tne AI chatbots.

",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,1636b50f-b5cc-469b-b04e-20d5bcb4b5b0,b14b4f85,20250625_100630
safety and security concerns,0.3796432447999285,"There maybe data privacy concerns and lack of accuracy in some of tne AI chatbots.

",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,1636b50f-b5cc-469b-b04e-20d5bcb4b5b0,b14b4f85,20250625_100630
safety and security concerns,0.3796432447999285,"There maybe data privacy concerns and lack of accuracy in some of tne AI chatbots.

",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,1636b50f-b5cc-469b-b04e-20d5bcb4b5b0,b14b4f85,20250625_100630
safety and security concerns,0.37823087085172447,"because there are too many hidden points, which leads to mistrust that the AI chatbot will not be used for someone's benefit",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,764e69dd-980d-40a4-a9b4-087c49e5fe35,b14b4f85,20250625_100630
safety and security concerns,0.37823087085172447,"because there are too many hidden points, which leads to mistrust that the AI chatbot will not be used for someone's benefit",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,764e69dd-980d-40a4-a9b4-087c49e5fe35,b14b4f85,20250625_100630
safety and security concerns,0.37823087085172447,"because there are too many hidden points, which leads to mistrust that the AI chatbot will not be used for someone's benefit",05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,764e69dd-980d-40a4-a9b4-087c49e5fe35,b14b4f85,20250625_100630
safety and security concerns,0.3781626877641473,isolation will be a consequence of AI,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,7a88ca52-55aa-4de0-bb63-f32a9342d86d,b14b4f85,20250625_100630
safety and security concerns,0.37754120117781875,The cahtbot feels safer and concerned about my requests.,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,c6469943-7f9d-4705-986d-48d9b135c289,b14b4f85,20250625_100630
safety and security concerns,0.37754120117781875,The cahtbot feels safer and concerned about my requests.,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,c6469943-7f9d-4705-986d-48d9b135c289,b14b4f85,20250625_100630
safety and security concerns,0.37754120117781875,The cahtbot feels safer and concerned about my requests.,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,c6469943-7f9d-4705-986d-48d9b135c289,b14b4f85,20250625_100630
safety and security concerns,0.37754120117781875,The cahtbot feels safer and concerned about my requests.,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,c6469943-7f9d-4705-986d-48d9b135c289,b14b4f85,20250625_100630
safety and security concerns,0.37754120117781875,The cahtbot feels safer and concerned about my requests.,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,c6469943-7f9d-4705-986d-48d9b135c289,b14b4f85,20250625_100630
safety and security concerns,0.37660912991353157,"Before AI is used on a larger scale, humans should be informed of its potential negative impacts",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",cfdee659-a444-425f-80a2-9009929073c8,b14b4f85,20250625_100630
safety and security concerns,0.37602734485356293,Remain loyal and protect privacy,88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",8eba0669-f213-4a08-8c8a-a8fcd879efad,b14b4f85,20250625_100630
safety and security concerns,0.37581730289379645,Positive because of data privacy ,dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,0742489a-cfdd-4078-8d9a-5d242723a54b,b14b4f85,20250625_100630
safety and security concerns,0.3750248417834202,worried that humans may have romantic relationships with ai or everything becoming so real,087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,a372ec46-6e6b-44ec-a149-e408a9ce2a64,b14b4f85,20250625_100630
